Date,Symbol,Status,Detail
20-10-2020,SOBHA,DIFF,Common
20-10-2020,WELENT,DIFF,Common
20-10-2022,HPL,MATCH,Common
20-10-2025,APOLLOTYRE,MATCH,Common
20-10-2025,CELLO,MATCH,Common
20-10-2025,DCBBANK,MATCH,Common
20-10-2025,GMMPFAUDLR,MATCH,Common
20-10-2025,GMRAIRPORT,MATCH,Common
20-10-2025,PVRINOX,MATCH,Common
20-10-2025,UNIONBANK,MATCH,Common
20-10-2025,VHL,MATCH,Common
20-11-2019,ABCAPITAL,MATCH,Common
20-11-2019,DRREDDY,MATCH,Common
20-11-2020,BASF,MATCH,Common
20-11-2020,CREDITACC,MATCH,Common
20-11-2020,ICICIGI,MATCH,Common
20-11-2020,INDNIPPON,MATCH,Common
20-11-2020,PRAJIND,MATCH,Common
20-11-2023,BALRAMCHIN,MATCH,Common
20-11-2023,DIAMONDYD,MATCH,Common
20-11-2023,GODREJAGRO,MATCH,Common
20-11-2023,GOKULAGRO,MATCH,Common
20-11-2023,INDIAGLYCO,MATCH,Common
20-11-2023,LATENTVIEW,MATCH,Common
20-11-2023,MAITHANALL,MATCH,Common
20-11-2023,NAHARSPING,MATCH,Common
20-11-2023,RICOAUTO,MATCH,Common
20-11-2023,SIS,MATCH,Common
20-11-2025,TBOTEK,MATCH,Common
20-12-2018,SCHAEFFLER,MATCH,Common
20-12-2019,JSL,MATCH,Common
21-01-2020,CANFINHOME,MATCH,Common
21-01-2025,SWANDEF,MATCH,Common
21-01-2026,NORTHARC,MATCH,Common
21-02-2024,MARATHON,MATCH,Common
21-02-2024,SURYODAY,MATCH,Common
21-03-2022,ANTELOPUS,MATCH,Common
21-03-2022,HCG,MATCH,Common
21-03-2022,HESTERBIO,MATCH,Common
21-03-2022,KSB,MATCH,Common
21-03-2023,BHARATWIRE,MATCH,Common
21-03-2023,MANAPPURAM,MATCH,Common
21-03-2023,SBCL,MATCH,Common
21-03-2024,FINPIPE,MATCH,Common
21-03-2024,GRINFRA,MATCH,Common
21-03-2024,JAMNAAUTO,MATCH,Common
21-03-2024,KPRMILL,MATCH,Common
21-03-2024,MUTHOOTFIN,MATCH,Common
21-03-2024,ZENSARTECH,MATCH,Common
21-03-2025,ANUP,MATCH,Common
21-03-2025,SUPRIYA,MATCH,Common
21-04-2020,LAURUSLABS,MATCH,Common
21-04-2022,HBLENGINE,MATCH,Common
21-04-2022,HONDAPOWER,MATCH,Common
21-04-2023,MAHSCOOTER,MATCH,Common
21-04-2023,WENDT,MATCH,Common
21-04-2025,DIVISLAB,MATCH,Common
21-04-2026,DYNAMATECH,MATCH,Common
21-04-2026,SILVERTUC,MATCH,Common
21-05-2019,HDFCLIFE,MATCH,Common
21-05-2020,INDOTHAI,MATCH,Common
21-05-2020,SHILPAMED,MATCH,Common
21-05-2021,BANKBARODA,MATCH,Common
21-05-2021,BPCL,MATCH,Common
21-05-2021,CENTRALBK,MATCH,Common
21-05-2021,HDFCBANK,MATCH,Common
21-05-2021,SCHNEIDER,MATCH,Common
21-05-2021,VARROC,MATCH,Common
21-05-2025,CARYSIL,MATCH,Common
21-05-2025,ERIS,MATCH,Common
21-05-2026,ATGL,MATCH,Common
21-05-2026,AVANTEL,MATCH,Common
21-05-2026,MINDACORP,MATCH,Common
21-05-2026,SAMMAANCAP,MATCH,Common
21-05-2026,TIINDIA,MATCH,Common
21-06-2019,PFIZER,MATCH,Common
21-06-2022,ASAHIINDIA,MATCH,Common
21-06-2022,ASHOKLEY,MATCH,Common
21-06-2023,IMPAL,MATCH,Common
21-06-2023,VADILALIND,MATCH,Common
21-06-2023,VGUARD,MATCH,Common
21-06-2024,ADFFOODS,MATCH,Common
21-06-2024,NAVKARCORP,MATCH,Common
21-06-2024,POCL,MATCH,Common
21-06-2024,STEELXIND,MATCH,Common
21-07-2020,AMBUJACEM,MATCH,Common
21-07-2020,HIKAL,MATCH,Common
21-07-2022,COLPAL,MATCH,Common
21-07-2022,HONDAPOWER,MATCH,Common
21-07-2022,MMFL,MATCH,Common
21-07-2022,VESUVIUS,MATCH,Common
21-07-2023,COROMANDEL,MATCH,Common
21-07-2023,IDEA,MATCH,Common
21-07-2023,INDOBORAX,MATCH,Common
21-07-2023,OIL,MATCH,Common
21-07-2025,ETERNAL,MATCH,Common
21-07-2025,SHANTIGEAR,MATCH,Common
21-07-2026,LOTUSDEV,MISSING_IN_FILE2,Only in File1 (2207)
21-07-2026,SANATHAN,MISSING_IN_FILE2,Only in File1 (2207)
21-08-2020,MANALIPETC,MATCH,Common
21-08-2020,NELCAST,MATCH,Common
21-08-2020,RENUKA,MATCH,Common
21-08-2023,EVEREADY,MATCH,Common
21-08-2023,KNRCON,MATCH,Common
21-08-2023,NITINSPIN,MATCH,Common
21-08-2023,PERSISTENT,MATCH,Common
21-08-2023,TRIDENT,MATCH,Common
21-08-2023,TRIVENI,MATCH,Common
21-08-2024,AEROFLEX,MATCH,Common
21-08-2024,GSPL,MATCH,Common
21-08-2024,HCG,MATCH,Common
21-08-2024,MONTECARLO,MATCH,Common
21-08-2024,NIITLTD,MATCH,Common
21-08-2024,PNBHOUSING,MATCH,Common
21-08-2024,PRECAM,MATCH,Common
21-08-2025,IZMO,MATCH,Common
21-08-2025,NAVNETEDUL,MATCH,Common
21-09-2021,SCI,MATCH,Common
21-09-2022,ARVINDFASN,MATCH,Common
21-09-2022,JTLIND,MATCH,Common
21-09-2022,KPITTECH,MATCH,Common
21-09-2022,MARICO,MATCH,Common
21-09-2022,VGUARD,MATCH,Common
21-10-2020,APOLLOTYRE,MATCH,Common
21-10-2020,CERA,MATCH,Common
21-10-2020,JKTYRE,MATCH,Common
21-10-2020,JSWHL,MATCH,Common
21-10-2020,PILANIINVS,MATCH,Common
21-10-2022,POLYCAB,MATCH,Common
21-10-2022,SCI,MATCH,Common
21-10-2024,CRISIL,MATCH,Common
21-10-2024,DYCL,MATCH,Common
21-10-2025,FCL,MATCH,Common
21-10-2025,KAPSTON,MATCH,Common
21-10-2025,VAIBHAVGBL,MATCH,Common
21-11-2019,CHALET,MATCH,Common
21-11-2022,EASEMYTRIP,MATCH,Common
21-11-2022,KPIGREEN,MATCH,Common
21-11-2022,SHRIRAMFIN,MATCH,Common
21-11-2022,SKIPPER,MATCH,Common
21-11-2023,AEROENTER,MATCH,Common
21-11-2023,AFFLE,MATCH,Common
21-11-2023,ARE&M,MATCH,Common
21-11-2023,ASHOKLEY,MATCH,Common
21-11-2023,ENGINERSIN,MATCH,Common
21-11-2023,JSWSTEEL,MATCH,Common
21-11-2023,ORCHPHARMA,MATCH,Common
21-11-2023,RALLIS,MATCH,Common
21-11-2023,RHIM,MATCH,Common
21-11-2025,KTKBANK,MATCH,Common
21-12-2021,AUTOAXLES,MATCH,Common
21-12-2021,GLAND,MATCH,Common
21-12-2021,GODREJIND,MATCH,Common
21-12-2021,HIRECT,MATCH,Common
21-12-2023,CROMPTON,MATCH,Common
22-01-2019,INDIGO,MATCH,Common
22-01-2020,STAR,MATCH,Common
22-01-2025,MPSLTD,MATCH,Common
22-02-2019,PFIZER,MATCH,Common
22-02-2019,PGHH,MATCH,Common
22-02-2021,RPOWER,MATCH,Common
22-02-2023,GPPL,MATCH,Common
22-02-2024,SUNDROP,MATCH,Common
22-02-2024,SUPRAJIT,MATCH,Common
22-03-2019,LALPATHLAB,MATCH,Common
22-03-2019,TEAMLEASE,MATCH,Common
22-03-2021,DOLATALGO,MATCH,Common
22-03-2021,SAKAR,MATCH,Common
22-03-2022,COHANCE,MATCH,Common
22-03-2023,IZMO,MATCH,Common
22-03-2023,WABAG,MATCH,Common
22-03-2024,DEEPINDS,MATCH,Common
22-03-2024,SHANTIGEAR,MATCH,Common
22-04-2019,SYNGENE,MATCH,Common
22-04-2020,MUTHOOTFIN,MATCH,Common
22-04-2020,PIIND,MATCH,Common
22-04-2021,AVADHSUGAR,MATCH,Common
22-04-2021,CONTROLPR,MATCH,Common
22-04-2021,TTKHLTCARE,MATCH,Common
22-04-2022,BOMDYEING,MATCH,Common
22-04-2022,ELGIEQUIP,MATCH,Common
22-04-2024,ABFRL,MATCH,Common
22-04-2024,ADVENZYMES,MATCH,Common
22-04-2024,AMRUTANJAN,MATCH,Common
22-04-2024,GANDHITUBE,MATCH,Common
22-04-2024,GSFC,MATCH,Common
22-04-2024,ITI,MATCH,Common
22-04-2024,LLOYDSENGG,MATCH,Common
22-04-2024,MANAKCOAT,MATCH,Common
22-04-2024,NFL,MATCH,Common
22-04-2024,SUMMITSEC,MATCH,Common
22-04-2024,SWARAJENG,MATCH,Common
22-04-2024,UTIAMC,MATCH,Common
22-04-2024,VINDHYATEL,MATCH,Common
22-04-2026,GRWRHITECH,MATCH,Common
22-04-2026,IRMENERGY,MATCH,Common
22-04-2026,MARICO,MATCH,Common
22-04-2026,MASFIN,MATCH,Common
22-04-2026,TRIVENI,MATCH,Common
22-05-2019,BPCL,MATCH,Common
22-05-2019,GHCL,MATCH,Common
22-05-2019,GOKEX,MATCH,Common
22-05-2019,RATNAMANI,MATCH,Common
22-05-2023,HCLTECH,MATCH,Common
22-05-2023,MUTHOOTFIN,MATCH,Common
22-05-2023,NACLIND,MATCH,Common
22-05-2023,SUZLON,MATCH,Common
22-05-2025,MBAPL,MATCH,Common
22-05-2026,CGCL,MATCH,Common
22-05-2026,GOCLCORP,MATCH,Common
22-06-2020,STYRENIX,MATCH,Common
22-06-2020,XPROINDIA,MATCH,Common
22-06-2021,ZOTA,MATCH,Common
22-06-2023,AWHCL,MATCH,Common
22-06-2023,MMFL,MATCH,Common
22-06-2026,DRREDDY,MATCH,Common
22-06-2026,MANGLMCEM,MATCH,Common
22-06-2026,NH,MATCH,Common
22-06-2026,RAMCOIND,MATCH,Common
22-07-2019,ASIANPAINT,MATCH,Common
22-07-2020,ATUL,MATCH,Common
22-07-2020,HINDZINC,MATCH,Common
22-07-2020,INDIAMART,MATCH,Common
22-07-2021,BDL,MATCH,Common
22-07-2021,MAHASTEEL,MATCH,Common
22-07-2021,MAHSCOOTER,MATCH,Common
22-07-2022,FOSECOIND,MATCH,Common
22-07-2022,MOLDTKPAC,MATCH,Common
22-07-2022,UNIVCABLES,MATCH,Common
22-07-2024,APEX,MATCH,Common
22-07-2024,IGARASHI,MATCH,Common
22-07-2025,INDIACEM,MATCH,Common
22-08-2022,TEJASNET,MATCH,Common
22-08-2022,TEXRAIL,MATCH,Common
22-08-2023,DOLPHIN,MATCH,Common
22-08-2023,FEDERALBNK,MATCH,Common
22-08-2023,NIACL,MATCH,Common
22-08-2023,TTML,MATCH,Common
22-08-2024,CENTURYPLY,MATCH,Common
22-08-2024,LXCHEM,MATCH,Common
22-09-2021,ASTRAMICRO,MATCH,Common
22-09-2021,CHALET,MATCH,Common
22-09-2021,EIHAHOTELS,MATCH,Common
22-09-2021,EIHOTEL,MATCH,Common
22-09-2021,KRBL,MATCH,Common
22-09-2021,V2RETAIL,MATCH,Common
22-09-2022,GRANULES,MATCH,Common
22-09-2022,JMFINANCIL,MATCH,Common
22-09-2025,SAKAR,MATCH,Common
22-10-2019,AUBANK,MATCH,Common
22-10-2019,BDL,MATCH,Common
22-10-2019,GRANULES,MATCH,Common
22-10-2019,NH,MATCH,Common
22-10-2020,ADANIPORTS,MATCH,Common
22-10-2020,COCHINSHIP,MATCH,Common
22-10-2020,KCP,MATCH,Common
22-10-2020,RPOWER,MATCH,Common
22-11-2018,LUMAXTECH,MATCH,Common
22-11-2019,ABFRL,MATCH,Common
22-11-2022,NFL,MATCH,Common
22-11-2023,CGPOWER,MATCH,Common
22-11-2023,DMART,MATCH,Common
22-11-2023,GENESYS,MATCH,Common
22-11-2023,JUBLFOOD,MATCH,Common
22-11-2023,KIRLOSIND,MATCH,Common
22-11-2023,LUMAXTECH,MATCH,Common
22-11-2023,THYROCARE,MATCH,Common
22-11-2023,VSSL,MATCH,Common
22-11-2024,CCL,MATCH,Common
22-11-2024,KABRAEXTRU,MATCH,Common
22-11-2024,WENDT,MATCH,Common
22-12-2021,BOMDYEING,MATCH,Common
22-12-2021,GUFICBIO,MATCH,Common
22-12-2021,KINGFA,MATCH,Common
22-12-2021,SUZLON,MATCH,Common
22-12-2023,INDSWFTLAB,MATCH,Common
22-12-2023,POCL,MATCH,Common
22-12-2023,PRINCEPIPE,MATCH,Common
22-12-2023,SOTL,MATCH,Common
22-12-2025,NMDC,MATCH,Common
23-01-2019,HATHWAY,MATCH,Common
23-01-2019,NAUKRI,MATCH,Common
23-01-2024,ELGIEQUIP,MATCH,Common
23-01-2024,LLOYDSENGG,MATCH,Common
23-01-2025,EICHERMOT,MATCH,Common
23-01-2025,ZENSARTECH,MATCH,Common
23-02-2021,DEEPAKFERT,MATCH,Common
23-02-2021,DREDGECORP,MATCH,Common
23-02-2021,GPPL,MATCH,Common
23-02-2021,JINDRILL,MATCH,Common
23-02-2021,MRPL,MATCH,Common
23-02-2023,GAIL,MATCH,Common
23-02-2024,ICRA,MATCH,Common
23-02-2026,J&KBANK,MATCH,Common
23-02-2026,RRKABEL,MATCH,Common
23-02-2026,SCHAEFFLER,MATCH,Common
23-02-2026,TIMKEN,MATCH,Common
23-03-2021,RELINFRA,MATCH,Common
23-03-2022,HCG,MATCH,Common
23-03-2022,ICRA,MATCH,Common
23-03-2022,NAVA,MATCH,Common
23-03-2023,AHLUCONT,MATCH,Common
23-03-2023,TTKHLTCARE,MATCH,Common
23-04-2020,APLLTD,MATCH,Common
23-04-2020,FDC,MATCH,Common
23-04-2021,SBILIFE,MATCH,Common
23-04-2024,ARROWGREEN,MATCH,Common
23-04-2024,BAJAJHIND,MATCH,Common
23-04-2024,BIOCON,MATCH,Common
23-04-2024,CENTENKA,MATCH,Common
23-04-2024,DEEPAKNTR,MATCH,Common
23-04-2024,GOKULAGRO,MATCH,Common
23-04-2024,IEX,MATCH,Common
23-04-2024,LUXIND,MATCH,Common
23-04-2024,NOCIL,MATCH,Common
23-04-2024,NSLNISP,MATCH,Common
23-04-2024,PRECWIRE,MATCH,Common
23-04-2026,DRREDDY,MATCH,Common
23-04-2026,SHAILY,MATCH,Common
23-05-2019,AGI,MATCH,Common
23-05-2019,BRIGADE,MATCH,Common
23-05-2019,HDFCLIFE,MATCH,Common
23-05-2019,IOLCP,MATCH,Common
23-05-2019,KEC,MATCH,Common
23-05-2019,TDPOWERSYS,MATCH,Common
23-05-2022,AIAENG,MATCH,Common
23-05-2023,DSSL,MATCH,Common
23-05-2023,SHRIRAMFIN,MATCH,Common
23-05-2025,FMGOETZE,MATCH,Common
23-05-2025,STEELCAS,MATCH,Common
23-06-2021,PFIZER,MATCH,Common
23-06-2022,ASHOKLEY,MATCH,Common
23-06-2022,EICHERMOT,MATCH,Common
23-06-2022,MARUTI,MATCH,Common
23-06-2023,63MOONS,MATCH,Common
23-06-2023,GILLETTE,MATCH,Common
23-06-2023,HARSHA,MATCH,Common
23-06-2025,GRASIM,MATCH,Common
23-06-2025,HINDALCO,MATCH,Common
23-06-2025,KIRLOSBROS,MATCH,Common
23-06-2025,SANGAMIND,MATCH,Common
23-07-2020,HIKAL,MATCH,Common
23-07-2021,INDNIPPON,MATCH,Common
23-07-2024,BORORENEW,MATCH,Common
23-07-2024,GOKEX,MATCH,Common
23-07-2024,IPCALAB,MATCH,Common
23-07-2024,RSWM,MATCH,Common
23-07-2024,TEAMLEASE,MATCH,Common
23-07-2024,YATHARTH,MATCH,Common
23-08-2019,MOLDTKPAC,MATCH,Common
23-08-2021,PFOCUS,MATCH,Common
23-08-2021,RELIANCE,MATCH,Common
23-08-2022,ANANTRAJ,MATCH,Common
23-08-2022,EXCELINDUS,MATCH,Common
23-08-2023,GODREJIND,MATCH,Common
23-08-2023,GREENPANEL,MATCH,Common
23-08-2023,VIJAYA,MATCH,Common
23-08-2024,BLS,MATCH,Common
23-08-2024,ORISSAMINE,MATCH,Common
23-09-2019,ALKYLAMINE,MATCH,Common
23-09-2019,BAJAJHLDNG,MATCH,Common
23-09-2019,MANGLMCEM,MATCH,Common
23-09-2019,PAISALO,MATCH,Common
23-09-2019,TCIEXP,MATCH,Common
23-09-2021,MARATHON,MATCH,Common
23-09-2024,BFUTILITIE,MATCH,Common
23-09-2024,GPIL,MATCH,Common
23-09-2024,JLHL,MATCH,Common
23-09-2024,SUNFLAG,MATCH,Common
23-09-2024,SURYAROSNI,MATCH,Common
23-09-2024,TATASTEEL,MATCH,Common
23-09-2025,ASKAUTOLTD,MATCH,Common
23-09-2025,RACLGEAR,MATCH,Common
23-09-2025,RANEHOLDIN,MATCH,Common
23-10-2019,CONTROLPR,MATCH,Common
23-10-2019,CUPID,MATCH,Common
23-10-2019,MPSLTD,MATCH,Common
23-10-2020,ACE,MATCH,Common
23-10-2020,ASAHIINDIA,MATCH,Common
23-10-2020,PDSL,MATCH,Common
23-10-2025,KALAMANDIR,MATCH,Common
23-10-2025,SAGILITY,MATCH,Common
23-11-2020,63MOONS,MATCH,Common
23-11-2020,AAVAS,MATCH,Common
23-11-2020,ALKEM,MATCH,Common
23-11-2020,ANTELOPUS,MATCH,Common
23-11-2020,FACT,MATCH,Common
23-11-2020,HUDCO,MATCH,Common
23-11-2020,JINDRILL,MATCH,Common
23-11-2020,ORISSAMINE,MATCH,Common
23-11-2020,SANGAMIND,MATCH,Common
23-11-2020,SPARC,MATCH,Common
23-11-2020,SUNTECK,MATCH,Common
23-11-2020,TITAGARH,MATCH,Common
23-11-2020,UNIVCABLES,MATCH,Common
23-11-2022,ADFFOODS,MATCH,Common
23-11-2022,APOLLOHOSP,MATCH,Common
23-11-2022,CLSEL,MATCH,Common
23-11-2022,EDELWEISS,MATCH,Common
23-11-2022,GMRAIRPORT,MATCH,Common
23-11-2022,WINDLAS,MATCH,Common
23-11-2023,ABFRL,MATCH,Common
23-11-2023,AEROENTER,MATCH,Common
23-11-2023,CONFIPET,MATCH,Common
23-11-2023,DEEPAKNTR,MATCH,Common
23-11-2023,EIDPARRY,MATCH,Common
23-11-2023,GARFIBRES,MATCH,Common
23-11-2023,INDIAGLYCO,MATCH,Common
23-11-2023,JSWSTEEL,MATCH,Common
23-11-2023,LICI,MATCH,Common
23-11-2023,RAMRAT,MATCH,Common
23-11-2023,TRITURBINE,MATCH,Common
23-12-2019,LINCOLN,MATCH,Common
23-12-2019,SIS,MATCH,Common
23-12-2019,THEMISMED,MATCH,Common
23-12-2020,BOSCH-HCIL,MATCH,Common
23-12-2020,INDOCO,MATCH,Common
23-12-2021,TCS,MATCH,Common
23-12-2022,USHAMART,MATCH,Common
23-12-2024,PTCIL,MATCH,Common
23-12-2025,KIRIINDUS,MATCH,Common
24-01-2019,INDIGO,MATCH,Common
24-01-2020,ASTRAMICRO,MATCH,Common
24-01-2020,JAYBARMARU,MATCH,Common
24-01-2023,ANTELOPUS,MATCH,Common
24-01-2024,ABFRL,MATCH,Common
24-01-2024,CENTUM,MATCH,Common
24-01-2024,IFBIND,MATCH,Common
24-01-2024,RELIGARE,MATCH,Common
24-02-2021,3MINDIA,MATCH,Common
24-02-2021,ABFRL,MATCH,Common
24-02-2021,BHEL,MATCH,Common
24-02-2021,COALINDIA,MATCH,Common
24-02-2021,IIFLCAPS,MATCH,Common
24-02-2021,NAVA,MATCH,Common
24-02-2021,SOUTHBANK,MATCH,Common
24-02-2025,ABBOTINDIA,MATCH,Common
24-02-2026,ADANIENSOL,MATCH,Common
24-02-2026,IPCALAB,MATCH,Common
24-02-2026,SARDAEN,MATCH,Common
24-03-2021,JPPOWER,MATCH,Common
24-03-2022,INDIAGLYCO,MATCH,Common
24-03-2022,LTTS,MATCH,Common
24-03-2022,MPHASIS,MATCH,Common
24-03-2022,NMDC,MATCH,Common
24-03-2022,TEXRAIL,MATCH,Common
24-03-2023,MUKANDLTD,MATCH,Common
24-03-2026,EMCURE,MATCH,Common
24-04-2020,ASTRAZEN,MATCH,Common
24-04-2023,ANUP,MATCH,Common
24-04-2023,CANFINHOME,MATCH,Common
24-04-2023,CENTRALBK,MATCH,Common
24-04-2023,HINDOILEXP,MATCH,Common
24-04-2023,HUDCO,MATCH,Common
24-04-2023,IRFC,MATCH,Common
24-04-2023,JAIBALAJI,MATCH,Common
24-04-2023,JASH,MATCH,Common
24-04-2023,JWL,MATCH,Common
24-04-2023,LTF,MATCH,Common
24-04-2023,PNB,MATCH,Common
24-04-2023,SKIPPER,MATCH,Common
24-04-2023,SWARAJENG,MATCH,Common
24-04-2023,WESTLIFE,MATCH,Common
24-04-2024,ASHOKLEY,MATCH,Common
24-04-2024,BECTORFOOD,MATCH,Common
24-04-2024,DCBBANK,MATCH,Common
24-04-2024,DIVISLAB,MATCH,Common
24-04-2024,ENDURANCE,MATCH,Common
24-04-2024,GIPCL,MATCH,Common
24-04-2024,GMDCLTD,MATCH,Common
24-04-2024,JINDALSAW,MATCH,Common
24-04-2024,ONIDA,MATCH,Common
24-04-2024,SUPREMEIND,MATCH,Common
24-04-2024,VEEDOL,MATCH,Common
24-04-2026,RBLBANK,MATCH,Common
24-05-2019,GHCL,MATCH,Common
24-05-2019,PGHH,MATCH,Common
24-05-2019,VAIBHAVGBL,MATCH,Common
24-05-2021,EICHERMOT,MATCH,Common
24-05-2021,FIEMIND,MATCH,Common
24-05-2021,MACPOWER,MATCH,Common
24-05-2021,SHARDAMOTR,MATCH,Common
24-05-2023,RSYSTEMS,MATCH,Common
24-05-2023,SUDARSCHEM,MATCH,Common
24-06-2019,NTPC,MATCH,Common
24-06-2020,SIGMAADV,MATCH,Common
24-06-2022,IMAGICAA,MATCH,Common
24-06-2022,TVSHLTD,MATCH,Common
24-06-2024,AMBER,MATCH,Common
24-06-2024,ASIANENE,MATCH,Common
24-06-2024,BAJAJHLDNG,MATCH,Common
24-06-2024,HMT,MATCH,Common
24-06-2024,NSIL,MATCH,Common
24-06-2024,ROUTE,MATCH,Common
24-06-2024,SASKEN,MATCH,Common
24-06-2024,SHANTIGEAR,MATCH,Common
24-06-2025,AAVAS,MATCH,Common
24-06-2025,AMBUJACEM,MATCH,Common
24-06-2025,ASHOKLEY,MATCH,Common
24-06-2025,BAJAJCON,MATCH,Common
24-06-2025,BALAMINES,MATCH,Common
24-06-2025,BRITANNIA,MATCH,Common
24-06-2025,FINEORG,MATCH,Common
24-06-2025,IOC,MATCH,Common
24-06-2025,J&KBANK,MATCH,Common
24-06-2025,MUKANDLTD,MATCH,Common
24-06-2025,PAGEIND,MATCH,Common
24-06-2025,SHRIRAMFIN,MATCH,Common
24-06-2025,SPIC,MATCH,Common
24-06-2025,ULTRACEMCO,MATCH,Common
24-06-2026,CCL,MATCH,Common
24-06-2026,JSWCEMENT,MATCH,Common
24-06-2026,LTF,MATCH,Common
24-06-2026,RAMCOIND,MATCH,Common
24-07-2020,AMBUJACEM,MATCH,Common
24-07-2023,BASF,MATCH,Common
24-07-2023,DOLLAR,MATCH,Common
24-07-2023,MUKANDLTD,MATCH,Common
24-07-2023,PSPPROJECT,MATCH,Common
24-07-2023,RELAXO,MATCH,Common
24-07-2023,SOTL,MATCH,Common
24-07-2024,ACI,MATCH,Common
24-07-2024,IDBI,MATCH,Common
24-07-2024,MONARCH,MATCH,Common
24-07-2024,MRF,MATCH,Common
24-07-2024,NYKAA,MATCH,Common
24-07-2024,PDSL,MATCH,Common
24-07-2024,PFOCUS,MATCH,Common
24-07-2024,PSB,MATCH,Common
24-07-2024,TARSONS,MATCH,Common
24-07-2024,THEMISMED,MATCH,Common
24-07-2024,THYROCARE,MATCH,Common
24-07-2025,AUTOAXLES,MATCH,Common
24-07-2025,CIPLA,MATCH,Common
24-08-2020,AVTNPL,MATCH,Common
24-08-2020,TIMKEN,MATCH,Common
24-08-2020,WENDT,MATCH,Common
24-08-2021,ESCORTS,MATCH,Common
24-08-2021,HDFCBANK,MATCH,Common
24-08-2021,PGHH,MATCH,Common
24-08-2022,GARFIBRES,MATCH,Common
24-08-2022,MADRASFERT,MATCH,Common
24-08-2022,SALASAR,MATCH,Common
24-08-2023,EMBDL,MATCH,Common
24-08-2023,FILATEX,MATCH,Common
24-08-2023,IRCTC,MATCH,Common
24-08-2023,TIRUMALCHM,MATCH,Common
24-09-2019,RITES,MATCH,Common
24-09-2019,SUDARSCHEM,MATCH,Common
24-09-2021,DLINKINDIA,MATCH,Common
24-09-2021,GSFC,MATCH,Common
24-09-2024,CEATLTD,MATCH,Common
24-09-2024,GRINFRA,MATCH,Common
24-09-2024,LMW,MATCH,Common
24-09-2024,PGHL,MATCH,Common
24-09-2024,SHANTIGEAR,MATCH,Common
24-09-2024,VIDHIING,MATCH,Common
24-10-2019,HCLTECH,MATCH,Common
24-10-2019,THYROCARE,MATCH,Common
24-10-2022,ENGINERSIN,MATCH,Common
24-10-2022,IIFL,MATCH,Common
24-10-2022,IRFC,MATCH,Common
24-10-2022,WEALTH,MATCH,Common
24-10-2025,FILATEX,MATCH,Common
24-11-2020,AEGISLOG,MATCH,Common
24-11-2020,AUROPHARMA,MATCH,Common
24-11-2020,AVANTIFEED,MATCH,Common
24-11-2020,BHARATRAS,MATCH,Common
24-11-2020,DIAMONDYD,MATCH,Common
24-11-2020,DLINKINDIA,MATCH,Common
24-11-2020,GHCL,MATCH,Common
24-11-2020,IEX,MATCH,Common
24-11-2020,SIS,MATCH,Common
24-11-2020,SJVN,MATCH,Common
24-11-2020,WESTLIFE,MATCH,Common
24-11-2021,STEELXIND,MATCH,Common
24-11-2021,UEL,MATCH,Common
24-11-2022,AURUM,MATCH,Common
24-11-2022,HMT,MATCH,Common
24-11-2022,KPIGREEN,MATCH,Common
24-11-2023,BLUEDART,MATCH,Common
24-11-2023,MANYAVAR,MATCH,Common
24-11-2023,SIS,MATCH,Common
24-11-2023,SUPRIYA,MATCH,Common
24-11-2023,THYROCARE,MATCH,Common
24-11-2025,BLISSGVS,MATCH,Common
24-12-2019,SIGMAADV,MATCH,Common
24-12-2020,ALLDIGI,MATCH,Common
24-12-2020,TDPOWERSYS,MATCH,Common
24-12-2020,TTKPRESTIG,MATCH,Common
24-12-2021,APOLLO,MATCH,Common
24-12-2021,DLINKINDIA,MATCH,Common
24-12-2021,GUFICBIO,MATCH,Common
24-12-2021,KINGFA,MATCH,Common
24-12-2021,TEXINFRA,MATCH,Common
24-12-2025,RACLGEAR,MATCH,Common
25-01-2024,GANECOS,MATCH,Common
25-01-2024,VINDHYATEL,MATCH,Common
25-02-2019,DCBBANK,MATCH,Common
25-02-2019,NRBBEARING,MATCH,Common
25-02-2019,SYMPHONY,MATCH,Common
25-02-2020,INDIACEM,MATCH,Common
25-02-2021,ENGINERSIN,MATCH,Common
25-02-2021,KIOCL,MATCH,Common
25-02-2021,RICOAUTO,MATCH,Common
25-02-2026,FINCABLES,MATCH,Common
25-03-2022,ATUL,MATCH,Common
25-03-2022,EXPLEOSOL,MATCH,Common
25-03-2025,ASTERDM,MATCH,Common
25-04-2023,BANCOINDIA,MATCH,Common
25-04-2023,GSFC,MATCH,Common
25-04-2023,LLOYDSENGG,MATCH,Common
25-04-2023,RBLBANK,MATCH,Common
25-04-2023,RITES,MATCH,Common
25-04-2024,AXISBANK,MATCH,Common
25-04-2024,EIDPARRY,MATCH,Common
25-04-2024,FEDERALBNK,MATCH,Common
25-05-2021,GTLINFRA,MATCH,Common
25-05-2021,ITDC,MATCH,Common
25-05-2021,MHRIL,MATCH,Common
25-05-2021,SALZERELEC,MATCH,Common
25-05-2023,HIRECT,MATCH,Common
25-05-2023,JISLJALEQS,MATCH,Common
25-05-2023,TEJASNET,MATCH,Common
25-05-2026,RUBYMILLS,MATCH,Common
25-06-2019,COFORGE,MATCH,Common
25-06-2019,DREDGECORP,MATCH,Common
25-06-2019,TORNTPOWER,MATCH,Common
25-06-2020,FACT,MATCH,Common
25-06-2020,TI,MATCH,Common
